Year,Economy,Economy Label,UseOfIct,UseOfIct Label,LocationType,LocationType Label,Percentage,Percentage Footnote,Percentage Missing value
2011,891,"Serbia and Montenegro",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",209,"B12_itel: Proportion of businesses using the Internet for telephoning over the Internet/VoIP, or using videoconferencing",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",209,"B12_itel: Proportion of businesses using the Internet for telephoning over the Internet/VoIP, or using videoconferencing",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",209,"B12_itel: Proportion of businesses using the Internet for telephoning over the Internet/VoIP, or using videoconferencing",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",211,"B12_iedu: Proportion of businesses using the Internet for staff training",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",211,"B12_iedu: Proportion of businesses using the Internet for staff training",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",211,"B12_iedu: Proportion of businesses using the Internet for staff training",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",213,"B12_ifin: Proportion of businesses using the Internet for accessing other financial services",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",213,"B12_ifin: Proportion of businesses using the Internet for accessing other financial services",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",213,"B12_ifin: Proportion of businesses using the Internet for accessing other financial services",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",301,"B4: Proportion of persons employed routinely using the Internet ",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",301,"B4: Proportion of persons employed routinely using the Internet ",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",301,"B4: Proportion of persons employed routinely using the Internet ",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",302,"B5: Proportion of businesses with a web presence",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",302,"B5: Proportion of businesses with a web presence",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",302,"B5: Proportion of businesses with a web presence",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",303,"B6: Proportion of businesses with an Intranet",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",303,"B6: Proportion of businesses with an Intranet",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",303,"B6: Proportion of businesses with an Intranet",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",304,"B7: Proportion of businesses receiving orders over the Internet",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",304,"B7: Proportion of businesses receiving orders over the Internet",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",304,"B7: Proportion of businesses receiving orders over the Internet",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",305,"B8: Proportion of businesses placing orders over the Internet",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",305,"B8: Proportion of businesses placing orders over the Internet",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",305,"B8: Proportion of businesses placing orders over the Internet",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",309,"B10: Proportion of businesses with a local area network (LAN)",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",309,"B10: Proportion of businesses with a local area network (LAN)",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",309,"B10: Proportion of businesses with a local area network (LAN)",8,"Filter",,,"Not applicable"
2011,891,"Serbia and Montenegro",310,"B11: Proportion of businesses with an extranet",1,"Urban",,,"Not applicable"
2011,891,"Serbia and Montenegro",310,"B11: Proportion of businesses with an extranet",2,"Rural",,,"Not applicable"
2011,891,"Serbia and Montenegro",310,"B11: Proportion of businesses with an extranet",8,"Filter",,,"Not applicable"
2011,784,"United Arab Emirates",100,"B1: Proportion of businesses using computers",1,"Urban",97.39,,
2011,784,"United Arab Emirates",100,"B1: Proportion of businesses using computers",2,"Rural",97.8,,
2011,784,"United Arab Emirates",200,"B3: Proportion of businesses using the Internet",1,"Urban",92.42,,
2011,784,"United Arab Emirates",200,"B3: Proportion of businesses using the Internet",2,"Rural",91.94,,
2011,784,"United Arab Emirates",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",1,"Urban",91.69,,
2011,784,"United Arab Emirates",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",2,"Rural",89.74,,
2011,784,"United Arab Emirates",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",1,"Urban",66.01,,
2011,784,"United Arab Emirates",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",2,"Rural",60.81,,
2011,784,"United Arab Emirates",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",1,"Urban",55.91,,
2011,784,"United Arab Emirates",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",2,"Rural",44.32,,
2011,784,"United Arab Emirates",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",1,"Urban",55.42,,
2011,784,"United Arab Emirates",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",2,"Rural",34.07,,
2011,784,"United Arab Emirates",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",1,"Urban",40.59,,
2011,784,"United Arab Emirates",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",2,"Rural",29.67,,
2011,784,"United Arab Emirates",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",1,"Urban",31.05,,
2011,784,"United Arab Emirates",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",2,"Rural",31.87,,
2011,784,"United Arab Emirates",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",1,"Urban",4.07,,
2011,784,"United Arab Emirates",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",2,"Rural",1.1,,
2011,784,"United Arab Emirates",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",1,"Urban",45.4,,
2011,784,"United Arab Emirates",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",2,"Rural",51.28,,
2011,784,"United Arab Emirates",211,"B12_iedu: Proportion of businesses using the Internet for staff training",1,"Urban",3.1,,
2011,784,"United Arab Emirates",211,"B12_iedu: Proportion of businesses using the Internet for staff training",2,"Rural",3.66,,
2011,784,"United Arab Emirates",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",1,"Urban",5.95,,
2011,784,"United Arab Emirates",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",2,"Rural",4.03,,
2011,784,"United Arab Emirates",213,"B12_ifin: Proportion of businesses using the Internet for accessing other financial services",1,"Urban",29.67,,
2011,784,"United Arab Emirates",213,"B12_ifin: Proportion of businesses using the Internet for accessing other financial services",2,"Rural",10.99,,
2011,784,"United Arab Emirates",302,"B5: Proportion of businesses with a web presence",1,"Urban",70.58,,
2011,784,"United Arab Emirates",302,"B5: Proportion of businesses with a web presence",2,"Rural",65.2,,
2011,784,"United Arab Emirates",303,"B6: Proportion of businesses with an Intranet",1,"Urban",22.33,,
2011,784,"United Arab Emirates",303,"B6: Proportion of businesses with an Intranet",2,"Rural",20.88,,
2011,784,"United Arab Emirates",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",1,"Urban",6.6,,
2011,784,"United Arab Emirates",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",2,"Rural",4.76,,
2011,784,"United Arab Emirates",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",1,"Urban",76.94,,
2011,784,"United Arab Emirates",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",2,"Rural",82.78,,
2011,784,"United Arab Emirates",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",1,"Urban",8.72,,
2011,784,"United Arab Emirates",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",2,"Rural",4.4,,
2011,784,"United Arab Emirates",309,"B10: Proportion of businesses with a local area network (LAN)",1,"Urban",78.81,,
2011,784,"United Arab Emirates",309,"B10: Proportion of businesses with a local area network (LAN)",2,"Rural",75.09,,
2011,784,"United Arab Emirates",310,"B11: Proportion of businesses with an extranet",1,"Urban",7.17,,
2011,784,"United Arab Emirates",310,"B11: Proportion of businesses with an extranet",2,"Rural",10.26,,
2012,031,"Azerbaijan",100,"B1: Proportion of businesses using computers",1,"Urban",75.39,,
2012,031,"Azerbaijan",100,"B1: Proportion of businesses using computers",2,"Rural",13.68,,
2012,031,"Azerbaijan",101,"B2: Proportion of persons employed routinely using computers ",1,"Urban",20.56,,
2012,031,"Azerbaijan",101,"B2: Proportion of persons employed routinely using computers ",2,"Rural",2.45,,
2012,031,"Azerbaijan",200,"B3: Proportion of businesses using the Internet",1,"Urban",62.4,,
2012,031,"Azerbaijan",200,"B3: Proportion of businesses using the Internet",2,"Rural",3.44,,
2012,031,"Azerbaijan",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",1,"Urban",39.28,,
2012,031,"Azerbaijan",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",2,"Rural",1.68,,
2012,031,"Azerbaijan",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",1,"Urban",13.8,,
2012,031,"Azerbaijan",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",2,"Rural",0.16,,
2012,031,"Azerbaijan",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",1,"Urban",30.74,,
2012,031,"Azerbaijan",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",2,"Rural",0.27,,
2012,031,"Azerbaijan",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",1,"Urban",30.46,,
2012,031,"Azerbaijan",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",2,"Rural",1.33,,
2012,031,"Azerbaijan",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",1,"Urban",62.4,,
2012,031,"Azerbaijan",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",2,"Rural",3.44,,
2012,031,"Azerbaijan",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",1,"Urban",8.25,,
2012,031,"Azerbaijan",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",1,"Urban",3.19,,
2012,031,"Azerbaijan",209,"B12_itel: Proportion of businesses using the Internet for telephoning over the Internet/VoIP, or using videoconferencing",1,"Urban",2.23,,
2012,031,"Azerbaijan",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",1,"Urban",28.57,,
2012,031,"Azerbaijan",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",2,"Rural",1.84,,
2012,031,"Azerbaijan",211,"B12_iedu: Proportion of businesses using the Internet for staff training",1,"Urban",3.44,,
2012,031,"Azerbaijan",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",1,"Urban",2.51,,
2012,031,"Azerbaijan",301,"B4: Proportion of persons employed routinely using the Internet ",1,"Urban",12.16,,
2012,031,"Azerbaijan",301,"B4: Proportion of persons employed routinely using the Internet ",2,"Rural",0.37,,
2012,031,"Azerbaijan",302,"B5: Proportion of businesses with a web presence",1,"Urban",13.79,,
2012,031,"Azerbaijan",303,"B6: Proportion of businesses with an Intranet",1,"Urban",17.36,,
2012,031,"Azerbaijan",304,"B7: Proportion of businesses receiving orders over the Internet",1,"Urban",2.96,,
2012,031,"Azerbaijan",305,"B8: Proportion of businesses placing orders over the Internet",1,"Urban",3.64,,
2012,031,"Azerbaijan",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",1,"Urban",40.3,,
2012,031,"Azerbaijan",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",2,"Rural",2.46,,
2012,031,"Azerbaijan",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",1,"Urban",22.66,,
2012,031,"Azerbaijan",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",1,"Urban",2.27,,
2012,031,"Azerbaijan",309,"B10: Proportion of businesses with a local area network (LAN)",1,"Urban",53.82,,
2012,031,"Azerbaijan",309,"B10: Proportion of businesses with a local area network (LAN)",2,"Rural",6.57,,
2012,031,"Azerbaijan",310,"B11: Proportion of businesses with an extranet",1,"Urban",4.11,,
2012,218,"Ecuador",100,"B1: Proportion of businesses using computers",1,"Urban",98.67,,
2012,218,"Ecuador",100,"B1: Proportion of businesses using computers",2,"Rural",99.02,,
2012,218,"Ecuador",101,"B2: Proportion of persons employed routinely using computers ",1,"Urban",33.18,,
2012,218,"Ecuador",101,"B2: Proportion of persons employed routinely using computers ",2,"Rural",22.6,,
2012,218,"Ecuador",200,"B3: Proportion of businesses using the Internet",1,"Urban",95.89,,
2012,218,"Ecuador",200,"B3: Proportion of businesses using the Internet",2,"Rural",94.75,,
2012,218,"Ecuador",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",1,"Urban",91.29,,
2012,218,"Ecuador",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",2,"Rural",92.13,,
2012,218,"Ecuador",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",1,"Urban",59.64,,
2012,218,"Ecuador",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",2,"Rural",56.72,,
2012,218,"Ecuador",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",1,"Urban",84.04,,
2012,218,"Ecuador",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",2,"Rural",80.98,,
2012,218,"Ecuador",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",1,"Urban",30.32,,
2012,218,"Ecuador",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",2,"Rural",30.82,,
2012,218,"Ecuador",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",1,"Urban",36.88,,
2012,218,"Ecuador",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",2,"Rural",38.36,,
2012,218,"Ecuador",301,"B4: Proportion of persons employed routinely using the Internet ",1,"Urban",29.48,,
2012,218,"Ecuador",301,"B4: Proportion of persons employed routinely using the Internet ",2,"Rural",18.26,,
2012,218,"Ecuador",302,"B5: Proportion of businesses with a web presence",1,"Urban",43.37,,
2012,218,"Ecuador",302,"B5: Proportion of businesses with a web presence",2,"Rural",41.97,,
2012,218,"Ecuador",303,"B6: Proportion of businesses with an Intranet",1,"Urban",42.85,,
2012,218,"Ecuador",303,"B6: Proportion of businesses with an Intranet",2,"Rural",43.28,,
2012,218,"Ecuador",304,"B7: Proportion of businesses receiving orders over the Internet",1,"Urban",9.23,,
2012,218,"Ecuador",304,"B7: Proportion of businesses receiving orders over the Internet",2,"Rural",8.85,,
2012,218,"Ecuador",305,"B8: Proportion of businesses placing orders over the Internet",1,"Urban",14.49,,
2012,218,"Ecuador",305,"B8: Proportion of businesses placing orders over the Internet",2,"Rural",15.41,,
2012,218,"Ecuador",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",1,"Urban",4.24,,
2012,218,"Ecuador",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",2,"Rural",4.92,,
2012,218,"Ecuador",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",1,"Urban",88.78,,
2012,218,"Ecuador",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",2,"Rural",87.21,,
2012,218,"Ecuador",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",1,"Urban",14.96,,
2012,218,"Ecuador",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",2,"Rural",12.46,,
2012,818,"Egypt",100,"B1: Proportion of businesses using computers",1,"Urban",75.86,,
2012,818,"Egypt",100,"B1: Proportion of businesses using computers",2,"Rural",49.66,,
2012,818,"Egypt",101,"B2: Proportion of persons employed routinely using computers ",1,"Urban",20.24,,
2012,818,"Egypt",101,"B2: Proportion of persons employed routinely using computers ",2,"Rural",14.46,,
2012,818,"Egypt",200,"B3: Proportion of businesses using the Internet",1,"Urban",55.88,,
2012,818,"Egypt",200,"B3: Proportion of businesses using the Internet",2,"Rural",37.7,,
2012,818,"Egypt",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",1,"Urban",41.97,,
2012,818,"Egypt",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",2,"Rural",22.54,,
2012,818,"Egypt",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",1,"Urban",41.9,,
2012,818,"Egypt",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",2,"Rural",24.6,,
2012,818,"Egypt",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",1,"Urban",28.34,,
2012,818,"Egypt",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",2,"Rural",18.77,,
2012,818,"Egypt",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",1,"Urban",13.27,,
2012,818,"Egypt",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",2,"Rural",8.72,,
2012,818,"Egypt",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",1,"Urban",6.94,,
2012,818,"Egypt",206,"B12_igov: Proportion of businesses using the Internet for interacting with general government organizations",2,"Rural",4.07,,
2012,818,"Egypt",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",1,"Urban",25.72,,
2012,818,"Egypt",207,"B12_icust: Proportion of businesses using the Internet for providing customer services ",2,"Rural",16.5,,
2012,818,"Egypt",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",1,"Urban",11.07,,
2012,818,"Egypt",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",2,"Rural",5.78,,
2012,818,"Egypt",209,"B12_itel: Proportion of businesses using the Internet for telephoning over the Internet/VoIP, or using videoconferencing",1,"Urban",8.56,,
2012,818,"Egypt",209,"B12_itel: Proportion of businesses using the Internet for telephoning over the Internet/VoIP, or using videoconferencing",2,"Rural",6.76,,
2012,818,"Egypt",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",1,"Urban",9.19,,
2012,818,"Egypt",210,"B12_imess: Proportion of businesses using the Internet for instant messaging, bulletin boards",2,"Rural",5.05,,
2012,818,"Egypt",211,"B12_iedu: Proportion of businesses using the Internet for staff training",1,"Urban",7.17,,
2012,818,"Egypt",211,"B12_iedu: Proportion of businesses using the Internet for staff training",2,"Rural",4.74,,
2012,818,"Egypt",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",1,"Urban",7.78,,
2012,818,"Egypt",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",2,"Rural",4.44,,
2012,818,"Egypt",213,"B12_ifin: Proportion of businesses using the Internet for accessing other financial services",1,"Urban",3.79,,
2012,818,"Egypt",213,"B12_ifin: Proportion of businesses using the Internet for accessing other financial services",2,"Rural",3.2,,
2012,818,"Egypt",301,"B4: Proportion of persons employed routinely using the Internet ",1,"Urban",14.96,,
2012,818,"Egypt",301,"B4: Proportion of persons employed routinely using the Internet ",2,"Rural",5.36,,
2012,818,"Egypt",302,"B5: Proportion of businesses with a web presence",1,"Urban",28.62,,
2012,818,"Egypt",302,"B5: Proportion of businesses with a web presence",2,"Rural",16.86,,
2012,818,"Egypt",303,"B6: Proportion of businesses with an Intranet",1,"Urban",27.83,,
2012,818,"Egypt",303,"B6: Proportion of businesses with an Intranet",2,"Rural",16.4,,
2012,818,"Egypt",304,"B7: Proportion of businesses receiving orders over the Internet",1,"Urban",2.66,,
2012,818,"Egypt",304,"B7: Proportion of businesses receiving orders over the Internet",2,"Rural",1.91,,
2012,818,"Egypt",305,"B8: Proportion of businesses placing orders over the Internet",1,"Urban",1.89,,
2012,818,"Egypt",305,"B8: Proportion of businesses placing orders over the Internet",2,"Rural",1.91,,
2012,818,"Egypt",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",1,"Urban",7.8,,
2012,818,"Egypt",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",2,"Rural",10.06,,
2012,818,"Egypt",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",1,"Urban",51.12,,
2012,818,"Egypt",307,"B9_fbb: Proportion of businesses using the Internet by fixed broadband access",2,"Rural",30.79,,
2012,818,"Egypt",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",1,"Urban",7.99,,
2012,818,"Egypt",308,"B9_mbb: Proportion of businesses using the Internet by mobile broadband access",2,"Rural",7.22,,
2012,818,"Egypt",309,"B10: Proportion of businesses with a local area network (LAN)",1,"Urban",40.88,,
2012,818,"Egypt",309,"B10: Proportion of businesses with a local area network (LAN)",2,"Rural",21.61,,
2012,818,"Egypt",310,"B11: Proportion of businesses with an extranet",1,"Urban",5.46,,
2012,818,"Egypt",310,"B11: Proportion of businesses with an extranet",2,"Rural",0.83,,
2012,398,"Kazakhstan",100,"B1: Proportion of businesses using computers",1,"Urban",69.92,,
2012,398,"Kazakhstan",100,"B1: Proportion of businesses using computers",2,"Rural",69.47,,
2012,398,"Kazakhstan",101,"B2: Proportion of persons employed routinely using computers ",1,"Urban",30.64,,
2012,398,"Kazakhstan",101,"B2: Proportion of persons employed routinely using computers ",2,"Rural",28.01,,
2012,398,"Kazakhstan",200,"B3: Proportion of businesses using the Internet",1,"Urban",61.83,,
2012,398,"Kazakhstan",200,"B3: Proportion of businesses using the Internet",2,"Rural",57.43,,
2012,398,"Kazakhstan",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",1,"Urban",59.85,,
2012,398,"Kazakhstan",201,"B12_imail: Proportion of businesses using the Internet for sending or receiving e-mail",2,"Rural",54.86,,
2012,398,"Kazakhstan",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",1,"Urban",31.91,,
2012,398,"Kazakhstan",202,"B12_iif: Proportion of businesses using the Internet for getting information about goods and services",2,"Rural",20.69,,
2012,398,"Kazakhstan",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",1,"Urban",31.05,,
2012,398,"Kazakhstan",203,"B12_igovif: Proportion of businesses using the Internet for getting information from general government organizations",2,"Rural",28.93,,
2012,398,"Kazakhstan",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",1,"Urban",36.24,,
2012,398,"Kazakhstan",205,"B12_ibk: Proportion of businesses using the Internet for Internet banking",2,"Rural",15.37,,
2012,398,"Kazakhstan",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",1,"Urban",1.04,,
2012,398,"Kazakhstan",208,"B12_idel: Proportion of businesses using the Internet for delivering products online",2,"Rural",0.42,,
2012,398,"Kazakhstan",211,"B12_iedu: Proportion of businesses using the Internet for staff training",1,"Urban",2.31,,
2012,398,"Kazakhstan",211,"B12_iedu: Proportion of businesses using the Internet for staff training",2,"Rural",1.18,,
2012,398,"Kazakhstan",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",1,"Urban",7.17,,
2012,398,"Kazakhstan",212,"B12_irecr: Proportion of businesses using the Internet for internal or external recruitment",2,"Rural",1.4,,
2012,398,"Kazakhstan",301,"B4: Proportion of persons employed routinely using the Internet ",1,"Urban",19.86,,
2012,398,"Kazakhstan",301,"B4: Proportion of persons employed routinely using the Internet ",2,"Rural",16.28,,
2012,398,"Kazakhstan",302,"B5: Proportion of businesses with a web presence",1,"Urban",6.62,,
2012,398,"Kazakhstan",302,"B5: Proportion of businesses with a web presence",2,"Rural",12.92,,
2012,398,"Kazakhstan",303,"B6: Proportion of businesses with an Intranet",1,"Urban",22.83,,
2012,398,"Kazakhstan",303,"B6: Proportion of businesses with an Intranet",2,"Rural",14.4,,
2012,398,"Kazakhstan",304,"B7: Proportion of businesses receiving orders over the Internet",1,"Urban",4.65,,
2012,398,"Kazakhstan",304,"B7: Proportion of businesses receiving orders over the Internet",2,"Rural",2.42,,
2012,398,"Kazakhstan",305,"B8: Proportion of businesses placing orders over the Internet",1,"Urban",4.27,,
2012,398,"Kazakhstan",305,"B8: Proportion of businesses placing orders over the Internet",2,"Rural",3.79,,
2012,398,"Kazakhstan",306,"B9_nb: Proportion of businesses using the Internet by narrowband access",1,"Urban",17.15,,
